"ESP32Batt","BLECountUnique","ruuviMac","ruuviMovementDiff","ruuviBatt","ruuviRSSI","DevEUI","time_received","time_received_formatted"
"3268","5","72f5","27","2460","0","9900AABBCCDDEE19","24.6.2020 13.31.35 +03:00","2020-06-24T13:31:35+03:00"
"3268","5","490f","20","2892","0","9900AABBCCDDEE19","24.6.2020 13.31.35 +03:00","2020-06-24T13:31:35+03:00"
"3268","5","c942","27","2420","0","9900AABBCCDDEE19","24.6.2020 13.31.35 +03:00","2020-06-24T13:31:35+03:00"
"3268","5","0c6d","39","2516","0","9900AABBCCDDEE19","24.6.2020 13.31.35 +03:00","2020-06-24T13:31:35+03:00"
"3268","5","dbcc","0","2436","0","9900AABBCCDDEE19","24.6.2020 13.31.35 +03:00","2020-06-24T13:31:35+03:00"
"3268","5","99aa","17","2580","0","9900AABBCCDDEE19","24.6.2020 13.31.35 +03:00","2020-06-24T13:31:35+03:00"
"3268","8","72f5","29","0","-68","9900AABBCCDDEE19","24.6.2020 13.30.26 +03:00","2020-06-24T13:30:26+03:00"
"3268","8","490f","0","0","-77","9900AABBCCDDEE19","24.6.2020 13.30.26 +03:00","2020-06-24T13:30:26+03:00"
"3268","8","c942","47","0","-74","9900AABBCCDDEE19","24.6.2020 13.30.26 +03:00","2020-06-24T13:30:26+03:00"
"3268","8","0c6d","9","0","-84","9900AABBCCDDEE19","24.6.2020 13.30.26 +03:00","2020-06-24T13:30:26+03:00"
"3268","8","c584","14","0","-77","9900AABBCCDDEE19","24.6.2020 13.30.26 +03:00","2020-06-24T13:30:26+03:00"
"3268","8","dbcc","0","0","-71","9900AABBCCDDEE19","24.6.2020 13.30.26 +03:00","2020-06-24T13:30:26+03:00"
"3268","8","99aa","47","0","-67","9900AABBCCDDEE19","24.6.2020 13.30.26 +03:00","2020-06-24T13:30:26+03:00"
"3268","8","f43d","30","0","-72","9900AABBCCDDEE19","24.6.2020 13.30.26 +03:00","2020-06-24T13:30:26+03:00"
"3268","5","72f5","7","2452","0","9900AABBCCDDEE19","24.6.2020 13.29.18 +03:00","2020-06-24T13:29:18+03:00"
"3268","5","490f","14","2892","0","9900AABBCCDDEE19","24.6.2020 13.29.18 +03:00","2020-06-24T13:29:18+03:00"
"3268","5","c942","48","2436","0","9900AABBCCDDEE19","24.6.2020 13.29.18 +03:00","2020-06-24T13:29:18+03:00"
"3268","5","0c6d","0","2516","0","9900AABBCCDDEE19","24.6.2020 13.29.18 +03:00","2020-06-24T13:29:18+03:00"
"3268","5","c584","0","2620","0","9900AABBCCDDEE19","24.6.2020 13.29.18 +03:00","2020-06-24T13:29:18+03:00"
"3268","5","dbcc","0","2436","0","9900AABBCCDDEE19","24.6.2020 13.29.18 +03:00","2020-06-24T13:29:18+03:00"
"3268","5","f43d","21","3204","0","9900AABBCCDDEE19","24.6.2020 13.29.18 +03:00","2020-06-24T13:29:18+03:00"
"3268","8","72f5","0","0","-64","9900AABBCCDDEE19","24.6.2020 13.28.08 +03:00","2020-06-24T13:28:08+03:00"
"3268","8","490f","26","0","-74","9900AABBCCDDEE19","24.6.2020 13.28.08 +03:00","2020-06-24T13:28:08+03:00"
"3268","8","c942","54","0","-76","9900AABBCCDDEE19","24.6.2020 13.28.08 +03:00","2020-06-24T13:28:08+03:00"
"3268","8","0c6d","38","0","-76","9900AABBCCDDEE19","24.6.2020 13.28.08 +03:00","2020-06-24T13:28:08+03:00"
"3268","8","dbcc","0","0","-68","9900AABBCCDDEE19","24.6.2020 13.28.08 +03:00","2020-06-24T13:28:08+03:00"
"3268","8","99aa","66","0","-72","9900AABBCCDDEE19","24.6.2020 13.28.08 +03:00","2020-06-24T13:28:08+03:00"
"3268","8","f43d","38","0","-75","9900AABBCCDDEE19","24.6.2020 13.28.08 +03:00","2020-06-24T13:28:08+03:00"
"3268","4","72f5","0","2460","0","9900AABBCCDDEE19","24.6.2020 13.26.59 +03:00","2020-06-24T13:26:59+03:00"
"3268","4","490f","40","2868","0","9900AABBCCDDEE19","24.6.2020 13.26.59 +03:00","2020-06-24T13:26:59+03:00"
"3268","4","0c6d","41","2508","0","9900AABBCCDDEE19","24.6.2020 13.26.59 +03:00","2020-06-24T13:26:59+03:00"
"3268","4","c584","59","2612","0","9900AABBCCDDEE19","24.6.2020 13.26.59 +03:00","2020-06-24T13:26:59+03:00"
"3268","4","dbcc","32","2436","0","9900AABBCCDDEE19","24.6.2020 13.26.59 +03:00","2020-06-24T13:26:59+03:00"
"3268","4","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 13.26.59 +03:00","2020-06-24T13:26:59+03:00"
"3268","7","72f5","29","0","-65","9900AABBCCDDEE19","24.6.2020 13.25.50 +03:00","2020-06-24T13:25:50+03:00"
"3268","7","490f","47","0","-81","9900AABBCCDDEE19","24.6.2020 13.25.50 +03:00","2020-06-24T13:25:50+03:00"
"3268","7","c942","0","0","-80","9900AABBCCDDEE19","24.6.2020 13.25.50 +03:00","2020-06-24T13:25:50+03:00"
"3268","7","0c6d","65","0","-78","9900AABBCCDDEE19","24.6.2020 13.25.50 +03:00","2020-06-24T13:25:50+03:00"
"3268","7","c584","12","0","-73","9900AABBCCDDEE19","24.6.2020 13.25.50 +03:00","2020-06-24T13:25:50+03:00"
"3268","7","dbcc","31","0","-73","9900AABBCCDDEE19","24.6.2020 13.25.50 +03:00","2020-06-24T13:25:50+03:00"
"3268","7","99aa","35","0","-65","9900AABBCCDDEE19","24.6.2020 13.25.50 +03:00","2020-06-24T13:25:50+03:00"
"3268","7","f43d","75","0","-73","9900AABBCCDDEE19","24.6.2020 13.25.50 +03:00","2020-06-24T13:25:50+03:00"
"3268","4","490f","227","2868","0","9900AABBCCDDEE19","24.6.2020 13.24.41 +03:00","2020-06-24T13:24:41+03:00"
"3268","4","c942","0","2412","0","9900AABBCCDDEE19","24.6.2020 13.24.41 +03:00","2020-06-24T13:24:41+03:00"
"3268","4","c584","0","2516","0","9900AABBCCDDEE19","24.6.2020 13.24.41 +03:00","2020-06-24T13:24:41+03:00"
"3268","4","dbcc","0","2444","0","9900AABBCCDDEE19","24.6.2020 13.24.41 +03:00","2020-06-24T13:24:41+03:00"
"3268","4","99aa","64","2596","0","9900AABBCCDDEE19","24.6.2020 13.24.41 +03:00","2020-06-24T13:24:41+03:00"
"3268","4","f43d","59","3212","0","9900AABBCCDDEE19","24.6.2020 13.24.41 +03:00","2020-06-24T13:24:41+03:00"
"3268","6","c942","0","0","-74","9900AABBCCDDEE19","24.6.2020 13.23.32 +03:00","2020-06-24T13:23:32+03:00"
"3268","6","0c6d","60","0","-81","9900AABBCCDDEE19","24.6.2020 13.23.32 +03:00","2020-06-24T13:23:32+03:00"
"3268","6","c584","36","0","-68","9900AABBCCDDEE19","24.6.2020 13.23.32 +03:00","2020-06-24T13:23:32+03:00"
"3268","6","dbcc","9","0","-69","9900AABBCCDDEE19","24.6.2020 13.23.32 +03:00","2020-06-24T13:23:32+03:00"
"3268","6","99aa","50","0","-70","9900AABBCCDDEE19","24.6.2020 13.23.32 +03:00","2020-06-24T13:23:32+03:00"
"3268","6","f43d","29","0","-71","9900AABBCCDDEE19","24.6.2020 13.23.32 +03:00","2020-06-24T13:23:32+03:00"
"3268","5","72f5","0","0","-62","9900AABBCCDDEE19","24.6.2020 13.21.15 +03:00","2020-06-24T13:21:15+03:00"
"3268","5","c942","0","0","-80","9900AABBCCDDEE19","24.6.2020 13.21.15 +03:00","2020-06-24T13:21:15+03:00"
"3268","5","c584","22","0","-70","9900AABBCCDDEE19","24.6.2020 13.21.15 +03:00","2020-06-24T13:21:15+03:00"
"3268","5","dbcc","50","0","-64","9900AABBCCDDEE19","24.6.2020 13.21.15 +03:00","2020-06-24T13:21:15+03:00"
"3268","5","99aa","31","0","-68","9900AABBCCDDEE19","24.6.2020 13.21.15 +03:00","2020-06-24T13:21:15+03:00"
"3268","5","f43d","0","0","-72","9900AABBCCDDEE19","24.6.2020 13.21.15 +03:00","2020-06-24T13:21:15+03:00"
"3268","5","72f5","0","2460","0","9900AABBCCDDEE19","24.6.2020 13.20.05 +03:00","2020-06-24T13:20:05+03:00"
"3268","5","490f","0","2868","0","9900AABBCCDDEE19","24.6.2020 13.20.05 +03:00","2020-06-24T13:20:05+03:00"
"3268","5","c942","0","2412","0","9900AABBCCDDEE19","24.6.2020 13.20.05 +03:00","2020-06-24T13:20:05+03:00"
"3268","5","0c6d","7","2500","0","9900AABBCCDDEE19","24.6.2020 13.20.05 +03:00","2020-06-24T13:20:05+03:00"
"3268","5","99aa","3","2604","0","9900AABBCCDDEE19","24.6.2020 13.20.05 +03:00","2020-06-24T13:20:05+03:00"
"3268","4","72f5","0","0","-65","9900AABBCCDDEE19","24.6.2020 13.18.57 +03:00","2020-06-24T13:18:57+03:00"
"3268","4","c942","0","0","-77","9900AABBCCDDEE19","24.6.2020 13.18.57 +03:00","2020-06-24T13:18:57+03:00"
"3268","4","c584","14","0","-65","9900AABBCCDDEE19","24.6.2020 13.18.57 +03:00","2020-06-24T13:18:57+03:00"
"3268","4","dbcc","19","0","-70","9900AABBCCDDEE19","24.6.2020 13.18.57 +03:00","2020-06-24T13:18:57+03:00"
"3268","4","99aa","5","0","-73","9900AABBCCDDEE19","24.6.2020 13.18.57 +03:00","2020-06-24T13:18:57+03:00"
"3268","6","72f5","0","2444","0","9900AABBCCDDEE19","24.6.2020 13.17.48 +03:00","2020-06-24T13:17:48+03:00"
"3268","6","490f","0","2868","0","9900AABBCCDDEE19","24.6.2020 13.17.48 +03:00","2020-06-24T13:17:48+03:00"
"3268","6","c942","0","2412","0","9900AABBCCDDEE19","24.6.2020 13.17.48 +03:00","2020-06-24T13:17:48+03:00"
"3268","6","0c6d","23","2508","0","9900AABBCCDDEE19","24.6.2020 13.17.48 +03:00","2020-06-24T13:17:48+03:00"
"3268","6","c584","0","2508","0","9900AABBCCDDEE19","24.6.2020 13.17.48 +03:00","2020-06-24T13:17:48+03:00"
"3268","6","dbcc","58","2436","0","9900AABBCCDDEE19","24.6.2020 13.17.48 +03:00","2020-06-24T13:17:48+03:00"
"3268","6","99aa","27","2604","0","9900AABBCCDDEE19","24.6.2020 13.17.48 +03:00","2020-06-24T13:17:48+03:00"
"3268","6","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 13.17.48 +03:00","2020-06-24T13:17:48+03:00"
"3268","3","72f5","0","0","-61","9900AABBCCDDEE19","24.6.2020 13.16.39 +03:00","2020-06-24T13:16:39+03:00"
"3268","3","490f","0","0","-77","9900AABBCCDDEE19","24.6.2020 13.16.39 +03:00","2020-06-24T13:16:39+03:00"
"3268","3","c942","0","0","-76","9900AABBCCDDEE19","24.6.2020 13.16.39 +03:00","2020-06-24T13:16:39+03:00"
"3268","3","0c6d","20","0","-85","9900AABBCCDDEE19","24.6.2020 13.16.39 +03:00","2020-06-24T13:16:39+03:00"
"3268","3","c584","15","0","-68","9900AABBCCDDEE19","24.6.2020 13.16.39 +03:00","2020-06-24T13:16:39+03:00"
"3268","3","dbcc","0","0","-69","9900AABBCCDDEE19","24.6.2020 13.16.39 +03:00","2020-06-24T13:16:39+03:00"
"3268","3","99aa","0","0","-70","9900AABBCCDDEE19","24.6.2020 13.16.39 +03:00","2020-06-24T13:16:39+03:00"
"3268","3","f43d","0","0","-85","9900AABBCCDDEE19","24.6.2020 13.16.39 +03:00","2020-06-24T13:16:39+03:00"
"3268","4","72f5","0","2444","0","9900AABBCCDDEE19","24.6.2020 13.15.30 +03:00","2020-06-24T13:15:30+03:00"
"3268","4","490f","0","2868","0","9900AABBCCDDEE19","24.6.2020 13.15.30 +03:00","2020-06-24T13:15:30+03:00"
"3268","4","c942","0","2412","0","9900AABBCCDDEE19","24.6.2020 13.15.30 +03:00","2020-06-24T13:15:30+03:00"
"3268","4","0c6d","2","2500","0","9900AABBCCDDEE19","24.6.2020 13.15.30 +03:00","2020-06-24T13:15:30+03:00"
"3268","4","c584","19","2508","0","9900AABBCCDDEE19","24.6.2020 13.15.30 +03:00","2020-06-24T13:15:30+03:00"
"3268","4","dbcc","46","2436","0","9900AABBCCDDEE19","24.6.2020 13.15.30 +03:00","2020-06-24T13:15:30+03:00"
"3268","4","99aa","0","2604","0","9900AABBCCDDEE19","24.6.2020 13.15.30 +03:00","2020-06-24T13:15:30+03:00"
"3268","4","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 13.15.30 +03:00","2020-06-24T13:15:30+03:00"
"3268","6","490f","0","0","-77","9900AABBCCDDEE19","24.6.2020 13.14.21 +03:00","2020-06-24T13:14:21+03:00"
"3268","6","c942","0","0","-79","9900AABBCCDDEE19","24.6.2020 13.14.21 +03:00","2020-06-24T13:14:21+03:00"
"3268","6","c584","0","0","-69","9900AABBCCDDEE19","24.6.2020 13.14.21 +03:00","2020-06-24T13:14:21+03:00"
"3268","6","99aa","42","0","-72","9900AABBCCDDEE19","24.6.2020 13.14.21 +03:00","2020-06-24T13:14:21+03:00"
"3268","6","f43d","0","0","-82","9900AABBCCDDEE19","24.6.2020 13.14.21 +03:00","2020-06-24T13:14:21+03:00"
"3268","4","72f5","0","2444","0","9900AABBCCDDEE19","24.6.2020 13.13.12 +03:00","2020-06-24T13:13:12+03:00"
"3268","4","c942","0","2404","0","9900AABBCCDDEE19","24.6.2020 13.13.12 +03:00","2020-06-24T13:13:12+03:00"
"3268","4","0c6d","0","2492","0","9900AABBCCDDEE19","24.6.2020 13.13.12 +03:00","2020-06-24T13:13:12+03:00"
"3268","4","c584","0","2508","0","9900AABBCCDDEE19","24.6.2020 13.13.12 +03:00","2020-06-24T13:13:12+03:00"
"3268","4","dbcc","9","2436","0","9900AABBCCDDEE19","24.6.2020 13.13.12 +03:00","2020-06-24T13:13:12+03:00"
"3268","4","99aa","5","2604","0","9900AABBCCDDEE19","24.6.2020 13.13.12 +03:00","2020-06-24T13:13:12+03:00"
"3268","4","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 13.13.12 +03:00","2020-06-24T13:13:12+03:00"
"3268","7","72f5","0","0","-64","9900AABBCCDDEE19","24.6.2020 13.12.04 +03:00","2020-06-24T13:12:04+03:00"
"3268","7","c942","0","0","-83","9900AABBCCDDEE19","24.6.2020 13.12.04 +03:00","2020-06-24T13:12:04+03:00"
"3268","7","0c6d","0","0","-77","9900AABBCCDDEE19","24.6.2020 13.12.04 +03:00","2020-06-24T13:12:04+03:00"
"3268","7","c584","0","0","-68","9900AABBCCDDEE19","24.6.2020 13.12.04 +03:00","2020-06-24T13:12:04+03:00"
"3268","7","dbcc","14","0","-68","9900AABBCCDDEE19","24.6.2020 13.12.04 +03:00","2020-06-24T13:12:04+03:00"
"3268","7","99aa","32","0","-72","9900AABBCCDDEE19","24.6.2020 13.12.04 +03:00","2020-06-24T13:12:04+03:00"
"3268","7","f43d","0","0","-72","9900AABBCCDDEE19","24.6.2020 13.12.04 +03:00","2020-06-24T13:12:04+03:00"
"3268","3","72f5","0","2444","0","9900AABBCCDDEE19","24.6.2020 13.10.55 +03:00","2020-06-24T13:10:55+03:00"
"3268","3","490f","0","2868","0","9900AABBCCDDEE19","24.6.2020 13.10.55 +03:00","2020-06-24T13:10:55+03:00"
"3268","3","c942","0","2404","0","9900AABBCCDDEE19","24.6.2020 13.10.55 +03:00","2020-06-24T13:10:55+03:00"
"3268","3","0c6d","42","2492","0","9900AABBCCDDEE19","24.6.2020 13.10.55 +03:00","2020-06-24T13:10:55+03:00"
"3268","3","c584","0","2500","0","9900AABBCCDDEE19","24.6.2020 13.10.55 +03:00","2020-06-24T13:10:55+03:00"
"3268","3","dbcc","58","2436","0","9900AABBCCDDEE19","24.6.2020 13.10.55 +03:00","2020-06-24T13:10:55+03:00"
"3268","3","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 13.10.55 +03:00","2020-06-24T13:10:55+03:00"
"3268","3","72f5","5","0","-65","9900AABBCCDDEE19","24.6.2020 13.09.46 +03:00","2020-06-24T13:09:46+03:00"
"3268","3","c942","0","0","-79","9900AABBCCDDEE19","24.6.2020 13.09.46 +03:00","2020-06-24T13:09:46+03:00"
"3268","3","0c6d","1","0","-75","9900AABBCCDDEE19","24.6.2020 13.09.46 +03:00","2020-06-24T13:09:46+03:00"
"3268","3","c584","0","0","-66","9900AABBCCDDEE19","24.6.2020 13.09.46 +03:00","2020-06-24T13:09:46+03:00"
"3268","3","dbcc","8","0","-71","9900AABBCCDDEE19","24.6.2020 13.09.46 +03:00","2020-06-24T13:09:46+03:00"
"3268","3","99aa","0","0","-71","9900AABBCCDDEE19","24.6.2020 13.09.46 +03:00","2020-06-24T13:09:46+03:00"
"3268","3","f43d","0","0","-75","9900AABBCCDDEE19","24.6.2020 13.09.46 +03:00","2020-06-24T13:09:46+03:00"
"3268","8","490f","0","2860","0","9900AABBCCDDEE19","24.6.2020 13.08.37 +03:00","2020-06-24T13:08:37+03:00"
"3268","8","c942","0","2388","0","9900AABBCCDDEE19","24.6.2020 13.08.37 +03:00","2020-06-24T13:08:37+03:00"
"3268","8","0c6d","48","2500","0","9900AABBCCDDEE19","24.6.2020 13.08.37 +03:00","2020-06-24T13:08:37+03:00"
"3268","8","c584","0","2500","0","9900AABBCCDDEE19","24.6.2020 13.08.37 +03:00","2020-06-24T13:08:37+03:00"
"3268","8","dbcc","52","2444","0","9900AABBCCDDEE19","24.6.2020 13.08.37 +03:00","2020-06-24T13:08:37+03:00"
"3268","8","99aa","40","2604","0","9900AABBCCDDEE19","24.6.2020 13.08.37 +03:00","2020-06-24T13:08:37+03:00"
"3268","0","490f","0","0","-76","9900AABBCCDDEE19","24.6.2020 13.07.28 +03:00","2020-06-24T13:07:28+03:00"
"3268","0","c942","0","0","-80","9900AABBCCDDEE19","24.6.2020 13.07.28 +03:00","2020-06-24T13:07:28+03:00"
"3268","0","dbcc","43","0","-68","9900AABBCCDDEE19","24.6.2020 13.07.28 +03:00","2020-06-24T13:07:28+03:00"
"3268","0","99aa","12","0","-73","9900AABBCCDDEE19","24.6.2020 13.07.28 +03:00","2020-06-24T13:07:28+03:00"
"3268","0","f43d","0","0","-71","9900AABBCCDDEE19","24.6.2020 13.07.28 +03:00","2020-06-24T13:07:28+03:00"
"3268","3","72f5","0","2436","0","9900AABBCCDDEE19","24.6.2020 13.06.19 +03:00","2020-06-24T13:06:19+03:00"
"3268","3","490f","0","2868","0","9900AABBCCDDEE19","24.6.2020 13.06.19 +03:00","2020-06-24T13:06:19+03:00"
"3268","3","c942","0","2404","0","9900AABBCCDDEE19","24.6.2020 13.06.19 +03:00","2020-06-24T13:06:19+03:00"
"3268","3","0c6d","13","2500","0","9900AABBCCDDEE19","24.6.2020 13.06.19 +03:00","2020-06-24T13:06:19+03:00"
"3268","3","c584","0","2500","0","9900AABBCCDDEE19","24.6.2020 13.06.19 +03:00","2020-06-24T13:06:19+03:00"
"3268","3","dbcc","43","2452","0","9900AABBCCDDEE19","24.6.2020 13.06.19 +03:00","2020-06-24T13:06:19+03:00"
"3268","3","99aa","33","2604","0","9900AABBCCDDEE19","24.6.2020 13.06.19 +03:00","2020-06-24T13:06:19+03:00"
"3268","3","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 13.06.19 +03:00","2020-06-24T13:06:19+03:00"
"3268","4","490f","69","0","-79","9900AABBCCDDEE19","24.6.2020 13.05.11 +03:00","2020-06-24T13:05:11+03:00"
"3268","4","c942","0","0","-86","9900AABBCCDDEE19","24.6.2020 13.05.11 +03:00","2020-06-24T13:05:11+03:00"
"3268","4","0c6d","36","0","-83","9900AABBCCDDEE19","24.6.2020 13.05.11 +03:00","2020-06-24T13:05:11+03:00"
"3268","4","c584","0","0","-74","9900AABBCCDDEE19","24.6.2020 13.05.11 +03:00","2020-06-24T13:05:11+03:00"
"3268","4","dbcc","1","0","-70","9900AABBCCDDEE19","24.6.2020 13.05.11 +03:00","2020-06-24T13:05:11+03:00"
"3268","4","f43d","0","0","-77","9900AABBCCDDEE19","24.6.2020 13.05.11 +03:00","2020-06-24T13:05:11+03:00"
"3268","5","72f5","0","2436","0","9900AABBCCDDEE19","24.6.2020 13.04.02 +03:00","2020-06-24T13:04:02+03:00"
"3268","5","0c6d","31","2484","0","9900AABBCCDDEE19","24.6.2020 13.04.02 +03:00","2020-06-24T13:04:02+03:00"
"3268","5","dbcc","0","2460","0","9900AABBCCDDEE19","24.6.2020 13.04.02 +03:00","2020-06-24T13:04:02+03:00"
"3268","5","99aa","33","2604","0","9900AABBCCDDEE19","24.6.2020 13.04.02 +03:00","2020-06-24T13:04:02+03:00"
"3268","5","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 13.04.02 +03:00","2020-06-24T13:04:02+03:00"
"3268","5","72f5","0","0","-64","9900AABBCCDDEE19","24.6.2020 13.02.53 +03:00","2020-06-24T13:02:53+03:00"
"3268","5","490f","38","0","-78","9900AABBCCDDEE19","24.6.2020 13.02.53 +03:00","2020-06-24T13:02:53+03:00"
"3268","5","c942","0","0","-82","9900AABBCCDDEE19","24.6.2020 13.02.53 +03:00","2020-06-24T13:02:53+03:00"
"3268","5","0c6d","16","0","-77","9900AABBCCDDEE19","24.6.2020 13.02.53 +03:00","2020-06-24T13:02:53+03:00"
"3268","5","c584","0","0","-73","9900AABBCCDDEE19","24.6.2020 13.02.53 +03:00","2020-06-24T13:02:53+03:00"
"3268","5","dbcc","0","0","-71","9900AABBCCDDEE19","24.6.2020 13.02.53 +03:00","2020-06-24T13:02:53+03:00"
"3268","5","99aa","22","0","-71","9900AABBCCDDEE19","24.6.2020 13.02.53 +03:00","2020-06-24T13:02:53+03:00"
"3268","4","72f5","0","2436","0","9900AABBCCDDEE19","24.6.2020 13.01.44 +03:00","2020-06-24T13:01:44+03:00"
"3268","4","490f","30","2868","0","9900AABBCCDDEE19","24.6.2020 13.01.44 +03:00","2020-06-24T13:01:44+03:00"
"3268","4","c942","0","2396","0","9900AABBCCDDEE19","24.6.2020 13.01.44 +03:00","2020-06-24T13:01:44+03:00"
"3268","4","0c6d","0","2492","0","9900AABBCCDDEE19","24.6.2020 13.01.44 +03:00","2020-06-24T13:01:44+03:00"
"3268","4","c584","0","2500","0","9900AABBCCDDEE19","24.6.2020 13.01.44 +03:00","2020-06-24T13:01:44+03:00"
"3268","4","dbcc","0","2460","0","9900AABBCCDDEE19","24.6.2020 13.01.44 +03:00","2020-06-24T13:01:44+03:00"
"3268","4","99aa","11","2620","0","9900AABBCCDDEE19","24.6.2020 13.01.44 +03:00","2020-06-24T13:01:44+03:00"
"3268","4","f43d","0","3204","0","9900AABBCCDDEE19","24.6.2020 13.01.44 +03:00","2020-06-24T13:01:44+03:00"
"3268","2","72f5","0","0","-65","9900AABBCCDDEE19","24.6.2020 13.00.35 +03:00","2020-06-24T13:00:35+03:00"
"3268","2","490f","70","0","-75","9900AABBCCDDEE19","24.6.2020 13.00.35 +03:00","2020-06-24T13:00:35+03:00"
"3268","2","c942","0","0","-88","9900AABBCCDDEE19","24.6.2020 13.00.35 +03:00","2020-06-24T13:00:35+03:00"
"3268","2","c584","0","0","-68","9900AABBCCDDEE19","24.6.2020 13.00.35 +03:00","2020-06-24T13:00:35+03:00"
"3268","2","dbcc","14","0","-70","9900AABBCCDDEE19","24.6.2020 13.00.35 +03:00","2020-06-24T13:00:35+03:00"
"3268","2","99aa","24","0","-70","9900AABBCCDDEE19","24.6.2020 13.00.35 +03:00","2020-06-24T13:00:35+03:00"
